Evolutionary Prisoner's Dilemma Tournament Results
Generated on,2025-06-07 19:28:40
Termination Probability,75%
OpenAI Model Used,gpt-4o-mini-2024-07-18
Gemini Model Used,gemini-2.5-flash-preview-05-20

SECTION 1: POPULATION HISTORY
Phase,Alternator,Bayesian,Gemini,GenerousTFT,Gradual,GrimTrigger,OpenAI,Prober,Random,SuspiciousTFT,TitForTat,WinStayLoseShift
Phase 1,2,2,2,2,2,2,2,2,2,2,2,2
Phase 2,2,2,4,2,0,2,2,0,2,4,2,2
Phase 3,2,2,8,0,0,2,0,0,2,7,0,1
Phase 4,0,0,17,0,0,0,0,0,0,7,0,0
Phase 5,0,0,16,0,0,0,0,0,0,8,0,0

SECTION 2: STRATEGY PERFORMANCE BY PHASE
Phase,Strategy,ScorePerMove,ScorePerMatch,TotalScore,TotalRounds,MatchesPlayed
Phase 1,SuspiciousTFT,3.724,4.696,216,58,46
Phase 1,Gemini,3.576,4.587,211,59,46
Phase 1,Random,2.95,3.848,177,60,46
Phase 1,WinStayLoseShift,2.5,3.478,160,64,46
Phase 1,OpenAI,2.491,2.978,137,55,46
Phase 1,TitForTat,2.476,3.391,156,63,46
Phase 1,Alternator,2.458,3.152,145,59,46
Phase 1,GenerousTFT,2.45,3.196,147,60,46
Phase 1,GrimTrigger,2.421,3.0,138,57,46
Phase 1,Bayesian,2.333,3.196,147,63,46
Phase 1,Gradual,2.308,2.609,120,52,46
Phase 1,Prober,2.176,3.217,148,68,46
Phase 2,Gemini,3.183,4.152,382,120,92
Phase 2,SuspiciousTFT,3.025,3.913,360,119,92
Phase 2,Random,2.55,3.326,153,60,46
Phase 2,GrimTrigger,2.21,2.978,137,62,46
Phase 2,Alternator,2.197,2.913,134,61,46
Phase 2,Bayesian,2.138,2.696,124,58,46
Phase 2,WinStayLoseShift,2.082,2.761,127,61,46
Phase 2,TitForTat,2.0,2.391,110,55,46
Phase 2,GenerousTFT,1.885,2.5,115,61,46
Phase 2,OpenAI,1.852,2.457,113,61,46
Phase 3,Gemini,2.174,2.989,550,253,184
Phase 3,SuspiciousTFT,2.07,2.752,443,214,161
Phase 3,Random,1.406,1.957,90,64,46
Phase 3,Bayesian,1.226,1.413,65,53,46
Phase 3,GrimTrigger,1.222,1.674,77,63,46
Phase 3,Alternator,1.179,1.435,66,56,46
Phase 3,WinStayLoseShift,1.172,1.478,34,29,23
Phase 4,SuspiciousTFT,1.111,1.435,231,208,161
Phase 4,Gemini,1.058,1.435,561,530,391
Phase 5,Gemini,1.043,1.399,515,494,368
Phase 5,SuspiciousTFT,1.018,1.239,228,224,184

SECTION 3: COMPLETE MATCH AND ROUND DATA
Phase,Match,Round,Agent1,Agent2,Move1,Move2,Payoff1,Payoff2,Reasoning1,Reasoning2
Phase 1,259,Alternator_2,OpenAI_2,1,3,3,3.0,3.0
Phase 1,260,Alternator_2,Gemini_1,1,0,5,0.0,5.0
Phase 1,261,Alternator_2,Gemini_2,1,0,5,0.0,5.0
Phase 1,262,Bayesian_1,Bayesian_2,1,3,3,3.0,3.0
Phase 1,263,Bayesian_1,OpenAI_1,1,3,3,3.0,3.0
Phase 1,264,Bayesian_1,OpenAI_2,1,3,3,3.0,3.0
Phase 1,265,Bayesian_1,Gemini_1,2,1,6,0.5,3.0
Phase 1,266,Bayesian_1,Gemini_2,1,0,5,0.0,5.0
Phase 1,267,Bayesian_2,OpenAI_1,1,3,3,3.0,3.0
Phase 1,268,Bayesian_2,OpenAI_2,1,3,3,3.0,3.0
Phase 1,269,Bayesian_2,Gemini_1,1,0,5,0.0,5.0
Phase 1,270,Bayesian_2,Gemini_2,1,0,5,0.0,5.0
Phase 1,271,OpenAI_1,OpenAI_2,3,9,9,3.0,3.0
Phase 1,272,OpenAI_1,Gemini_1,1,0,5,0.0,5.0
Phase 1,273,OpenAI_1,Gemini_2,1,0,5,0.0,5.0
Phase 1,274,OpenAI_2,Gemini_1,1,0,5,0.0,5.0
Phase 1,275,OpenAI_2,Gemini_2,1,0,5,0.0,5.0
Phase 1,276,Gemini_1,Gemini_2,1,1,1,1.0,1.0
Phase 2,1,TitForTat_1,TitForTat_2,2,6,6,3.0,3.0
Phase 2,2,TitForTat_1,GrimTrigger_1,1,3,3,3.0,3.0
Phase 2,3,TitForTat_1,GrimTrigger_2,1,3,3,3.0,3.0
Phase 2,4,TitForTat_1,WinStayLoseShift_1,2,6,6,3.0,3.0
Phase 2,5,TitForTat_1,WinStayLoseShift_2,1,3,3,3.0,3.0
Phase 2,6,TitForTat_1,Random_1,1,3,3,3.0,3.0
Phase 2,7,TitForTat_1,Random_2,1,3,3,3.0,3.0
Phase 2,8,TitForTat_1,GenerousTFT_1,1,3,3,3.0,3.0
Phase 2,9,TitForTat_1,GenerousTFT_2,1,3,3,3.0,3.0
Phase 2,10,TitForTat_1,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 2,11,TitForTat_1,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,12,TitForTat_1,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 2,13,TitForTat_1,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,14,TitForTat_1,Alternator_1,1,3,3,3.0,3.0
Phase 2,15,TitForTat_1,Alternator_2,1,3,3,3.0,3.0
Phase 2,16,TitForTat_1,Bayesian_1,1,3,3,3.0,3.0
Phase 2,17,TitForTat_1,Bayesian_2,1,3,3,3.0,3.0
Phase 2,18,TitForTat_1,OpenAI_1,1,3,3,3.0,3.0
Phase 2,19,TitForTat_1,OpenAI_2,1,3,3,3.0,3.0
Phase 2,20,TitForTat_1,Gemini_1,1,3,3,3.0,3.0
Phase 2,21,TitForTat_1,Gemini_2,1,0,5,0.0,5.0
Phase 2,22,TitForTat_1,Gemini_3,1,0,5,0.0,5.0
Phase 2,23,TitForTat_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,24,TitForTat_2,GrimTrigger_1,1,3,3,3.0,3.0
Phase 2,25,TitForTat_2,GrimTrigger_2,3,9,9,3.0,3.0
Phase 2,26,TitForTat_2,WinStayLoseShift_1,1,3,3,3.0,3.0
Phase 2,27,TitForTat_2,WinStayLoseShift_2,1,3,3,3.0,3.0
Phase 2,28,TitForTat_2,Random_1,1,0,5,0.0,5.0
Phase 2,29,TitForTat_2,Random_2,1,0,5,0.0,5.0
Phase 2,30,TitForTat_2,GenerousTFT_1,1,3,3,3.0,3.0
Phase 2,31,TitForTat_2,GenerousTFT_2,2,6,6,3.0,3.0
Phase 2,32,TitForTat_2,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 2,33,TitForTat_2,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,34,TitForTat_2,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 2,35,TitForTat_2,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,36,TitForTat_2,Alternator_1,1,3,3,3.0,3.0
Phase 2,37,TitForTat_2,Alternator_2,1,3,3,3.0,3.0
Phase 2,38,TitForTat_2,Bayesian_1,1,3,3,3.0,3.0
Phase 2,39,TitForTat_2,Bayesian_2,1,3,3,3.0,3.0
Phase 2,40,TitForTat_2,OpenAI_1,2,6,6,3.0,3.0
Phase 2,41,TitForTat_2,OpenAI_2,1,3,3,3.0,3.0
Phase 2,42,TitForTat_2,Gemini_1,2,1,6,0.5,3.0
Phase 2,43,TitForTat_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,44,TitForTat_2,Gemini_3,1,0,5,0.0,5.0
Phase 2,45,TitForTat_2,Gemini_4,2,1,6,0.5,3.0
Phase 2,46,GrimTrigger_1,GrimTrigger_2,1,3,3,3.0,3.0
Phase 2,47,GrimTrigger_1,WinStayLoseShift_1,1,3,3,3.0,3.0
Phase 2,48,GrimTrigger_1,WinStayLoseShift_2,1,3,3,3.0,3.0
Phase 2,49,GrimTrigger_1,Random_1,2,3,8,1.5,4.0
Phase 2,50,GrimTrigger_1,Random_2,1,3,3,3.0,3.0
Phase 2,51,GrimTrigger_1,GenerousTFT_1,2,6,6,3.0,3.0
Phase 2,52,GrimTrigger_1,GenerousTFT_2,1,3,3,3.0,3.0
Phase 2,53,GrimTrigger_1,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 2,54,GrimTrigger_1,SuspiciousTFT_2,2,5,5,2.5,2.5
Phase 2,55,GrimTrigger_1,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 2,56,GrimTrigger_1,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,57,GrimTrigger_1,Alternator_1,1,3,3,3.0,3.0
Phase 2,58,GrimTrigger_1,Alternator_2,1,3,3,3.0,3.0
Phase 2,59,GrimTrigger_1,Bayesian_1,1,3,3,3.0,3.0
Phase 2,60,GrimTrigger_1,Bayesian_2,1,3,3,3.0,3.0
Phase 2,61,GrimTrigger_1,OpenAI_1,3,9,9,3.0,3.0
Phase 2,62,GrimTrigger_1,OpenAI_2,1,3,3,3.0,3.0
Phase 2,63,GrimTrigger_1,Gemini_1,1,0,5,0.0,5.0
Phase 2,64,GrimTrigger_1,Gemini_2,1,0,5,0.0,5.0
Phase 2,65,GrimTrigger_1,Gemini_3,1,0,5,0.0,5.0
Phase 2,66,GrimTrigger_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,67,GrimTrigger_2,WinStayLoseShift_1,3,9,9,3.0,3.0
Phase 2,68,GrimTrigger_2,WinStayLoseShift_2,2,6,6,3.0,3.0
Phase 2,69,GrimTrigger_2,Random_1,2,3,8,1.5,4.0
Phase 2,70,GrimTrigger_2,Random_2,1,0,5,0.0,5.0
Phase 2,71,GrimTrigger_2,GenerousTFT_1,1,3,3,3.0,3.0
Phase 2,72,GrimTrigger_2,GenerousTFT_2,2,6,6,3.0,3.0
Phase 2,73,GrimTrigger_2,SuspiciousTFT_1,2,5,5,2.5,2.5
Phase 2,74,GrimTrigger_2,SuspiciousTFT_2,2,5,5,2.5,2.5
Phase 2,75,GrimTrigger_2,SuspiciousTFT_3,2,5,5,2.5,2.5
Phase 2,76,GrimTrigger_2,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,77,GrimTrigger_2,Alternator_1,1,3,3,3.0,3.0
Phase 2,78,GrimTrigger_2,Alternator_2,1,3,3,3.0,3.0
Phase 2,79,GrimTrigger_2,Bayesian_1,1,3,3,3.0,3.0
Phase 2,80,GrimTrigger_2,Bayesian_2,1,3,3,3.0,3.0
Phase 2,81,GrimTrigger_2,OpenAI_1,1,3,3,3.0,3.0
Phase 2,82,GrimTrigger_2,OpenAI_2,2,6,6,3.0,3.0
Phase 2,83,GrimTrigger_2,Gemini_1,1,0,5,0.0,5.0
Phase 2,84,GrimTrigger_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,85,GrimTrigger_2,Gemini_3,1,0,5,0.0,5.0
Phase 2,86,GrimTrigger_2,Gemini_4,1,0,5,0.0,5.0
Phase 2,87,WinStayLoseShift_1,WinStayLoseShift_2,1,3,3,3.0,3.0
Phase 2,88,WinStayLoseShift_1,Random_1,2,1,6,0.5,3.0
Phase 2,89,WinStayLoseShift_1,Random_2,1,3,3,3.0,3.0
Phase 2,90,WinStayLoseShift_1,GenerousTFT_1,1,3,3,3.0,3.0
Phase 2,91,WinStayLoseShift_1,GenerousTFT_2,1,3,3,3.0,3.0
Phase 2,92,WinStayLoseShift_1,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 2,93,WinStayLoseShift_1,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,94,WinStayLoseShift_1,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 2,95,WinStayLoseShift_1,SuspiciousTFT_4,2,5,5,2.5,2.5
Phase 2,96,WinStayLoseShift_1,Alternator_1,1,3,3,3.0,3.0
Phase 2,97,WinStayLoseShift_1,Alternator_2,1,3,3,3.0,3.0
Phase 2,98,WinStayLoseShift_1,Bayesian_1,1,3,3,3.0,3.0
Phase 2,99,WinStayLoseShift_1,Bayesian_2,1,3,3,3.0,3.0
Phase 2,100,WinStayLoseShift_1,OpenAI_1,1,3,3,3.0,3.0
Phase 2,101,WinStayLoseShift_1,OpenAI_2,1,3,3,3.0,3.0
Phase 2,102,WinStayLoseShift_1,Gemini_1,1,0,5,0.0,5.0
Phase 2,103,WinStayLoseShift_1,Gemini_2,1,0,5,0.0,5.0
Phase 2,104,WinStayLoseShift_1,Gemini_3,1,0,5,0.0,5.0
Phase 2,105,WinStayLoseShift_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,106,WinStayLoseShift_2,Random_1,1,3,3,3.0,3.0
Phase 2,107,WinStayLoseShift_2,Random_2,2,3,8,1.5,4.0
Phase 2,108,WinStayLoseShift_2,GenerousTFT_1,1,3,3,3.0,3.0
Phase 2,109,WinStayLoseShift_2,GenerousTFT_2,1,3,3,3.0,3.0
Phase 2,110,WinStayLoseShift_2,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 2,111,WinStayLoseShift_2,SuspiciousTFT_2,3,5,10,1.667,3.333
Phase 2,112,WinStayLoseShift_2,SuspiciousTFT_3,2,5,5,2.5,2.5
Phase 2,113,WinStayLoseShift_2,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,114,WinStayLoseShift_2,Alternator_1,2,3,8,1.5,4.0
Phase 2,115,WinStayLoseShift_2,Alternator_2,3,8,8,2.667,2.667
Phase 2,116,WinStayLoseShift_2,Bayesian_1,1,3,3,3.0,3.0
Phase 2,117,WinStayLoseShift_2,Bayesian_2,2,6,6,3.0,3.0
Phase 2,118,WinStayLoseShift_2,OpenAI_1,1,3,3,3.0,3.0
Phase 2,119,WinStayLoseShift_2,OpenAI_2,1,3,3,3.0,3.0
Phase 2,120,WinStayLoseShift_2,Gemini_1,1,0,5,0.0,5.0
Phase 2,121,WinStayLoseShift_2,Gemini_2,1,3,3,3.0,3.0
Phase 2,122,WinStayLoseShift_2,Gemini_3,2,1,6,0.5,3.0
Phase 2,123,WinStayLoseShift_2,Gemini_4,1,0,5,0.0,5.0
Phase 2,124,Random_1,Random_2,1,5,0,5.0,0.0
Phase 2,125,Random_1,GenerousTFT_1,1,5,0,5.0,0.0
Phase 2,126,Random_1,GenerousTFT_2,2,8,3,4.0,1.5
Phase 2,127,Random_1,SuspiciousTFT_1,2,1,6,0.5,3.0
Phase 2,128,Random_1,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,129,Random_1,SuspiciousTFT_3,2,3,8,1.5,4.0
Phase 2,130,Random_1,SuspiciousTFT_4,1,1,1,1.0,1.0
Phase 2,131,Random_1,Alternator_1,1,3,3,3.0,3.0
Phase 2,132,Random_1,Alternator_2,1,3,3,3.0,3.0
Phase 2,133,Random_1,Bayesian_1,1,5,0,5.0,0.0
Phase 2,134,Random_1,Bayesian_2,1,5,0,5.0,0.0
Phase 2,135,Random_1,OpenAI_1,1,5,0,5.0,0.0
Phase 2,136,Random_1,OpenAI_2,2,6,1,3.0,0.5
Phase 2,137,Random_1,Gemini_1,1,1,1,1.0,1.0
Phase 2,138,Random_1,Gemini_2,3,0,15,0.0,5.0
Phase 2,139,Random_1,Gemini_3,1,0,5,0.0,5.0
Phase 2,140,Random_1,Gemini_4,3,2,7,0.667,2.333
Phase 2,141,Random_2,GenerousTFT_1,1,5,0,5.0,0.0
Phase 2,142,Random_2,GenerousTFT_2,1,5,0,5.0,0.0
Phase 2,143,Random_2,SuspiciousTFT_1,1,1,1,1.0,1.0
Phase 2,144,Random_2,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,145,Random_2,SuspiciousTFT_3,1,1,1,1.0,1.0
Phase 2,146,Random_2,SuspiciousTFT_4,1,1,1,1.0,1.0
Phase 2,147,Random_2,Alternator_1,1,5,0,5.0,0.0
Phase 2,148,Random_2,Alternator_2,2,3,8,1.5,4.0
Phase 2,149,Random_2,Bayesian_1,1,3,3,3.0,3.0
Phase 2,150,Random_2,Bayesian_2,1,3,3,3.0,3.0
Phase 2,151,Random_2,OpenAI_1,1,5,0,5.0,0.0
Phase 2,152,Random_2,OpenAI_2,2,8,3,4.0,1.5
Phase 2,153,Random_2,Gemini_1,1,0,5,0.0,5.0
Phase 2,154,Random_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,155,Random_2,Gemini_3,1,0,5,0.0,5.0
Phase 2,156,Random_2,Gemini_4,1,0,5,0.0,5.0
Phase 2,157,GenerousTFT_1,GenerousTFT_2,1,3,3,3.0,3.0
Phase 2,158,GenerousTFT_1,SuspiciousTFT_1,3,5,10,1.667,3.333
Phase 2,159,GenerousTFT_1,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,160,GenerousTFT_1,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 2,161,GenerousTFT_1,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,162,GenerousTFT_1,Alternator_1,1,3,3,3.0,3.0
Phase 2,163,GenerousTFT_1,Alternator_2,1,3,3,3.0,3.0
Phase 2,164,GenerousTFT_1,Bayesian_1,1,3,3,3.0,3.0
Phase 2,165,GenerousTFT_1,Bayesian_2,5,15,15,3.0,3.0
Phase 2,166,GenerousTFT_1,OpenAI_1,1,3,3,3.0,3.0
Phase 2,167,GenerousTFT_1,OpenAI_2,2,6,6,3.0,3.0
Phase 2,168,GenerousTFT_1,Gemini_1,1,0,5,0.0,5.0
Phase 2,169,GenerousTFT_1,Gemini_2,1,0,5,0.0,5.0
Phase 2,170,GenerousTFT_1,Gemini_3,2,0,10,0.0,5.0
Phase 2,171,GenerousTFT_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,172,GenerousTFT_2,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 2,173,GenerousTFT_2,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 2,174,GenerousTFT_2,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 2,175,GenerousTFT_2,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 2,176,GenerousTFT_2,Alternator_1,1,3,3,3.0,3.0
Phase 2,177,GenerousTFT_2,Alternator_2,4,8,13,2.0,3.25
Phase 2,178,GenerousTFT_2,Bayesian_1,1,3,3,3.0,3.0
Phase 2,179,GenerousTFT_2,Bayesian_2,1,3,3,3.0,3.0
Phase 2,180,GenerousTFT_2,OpenAI_1,1,3,3,3.0,3.0
Phase 2,181,GenerousTFT_2,OpenAI_2,1,3,3,3.0,3.0
Phase 2,182,GenerousTFT_2,Gemini_1,1,0,5,0.0,5.0
Phase 2,183,GenerousTFT_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,184,GenerousTFT_2,Gemini_3,1,0,5,0.0,5.0
Phase 2,185,GenerousTFT_2,Gemini_4,1,0,5,0.0,5.0
Phase 2,186,SuspiciousTFT_1,SuspiciousTFT_2,1,1,1,1.0,1.0
Phase 2,187,SuspiciousTFT_1,SuspiciousTFT_3,1,1,1,1.0,1.0
Phase 2,188,SuspiciousTFT_1,SuspiciousTFT_4,1,1,1,1.0,1.0
Phase 2,189,SuspiciousTFT_1,Alternator_1,1,5,0,5.0,0.0
Phase 2,190,SuspiciousTFT_1,Alternator_2,1,5,0,5.0,0.0
Phase 2,191,SuspiciousTFT_1,Bayesian_1,1,5,0,5.0,0.0
Phase 2,192,SuspiciousTFT_1,Bayesian_2,2,5,5,2.5,2.5
Phase 2,193,SuspiciousTFT_1,OpenAI_1,1,5,0,5.0,0.0
Phase 2,194,SuspiciousTFT_1,OpenAI_2,2,5,5,2.5,2.5
Phase 2,195,SuspiciousTFT_1,Gemini_1,1,1,1,1.0,1.0
Phase 2,196,SuspiciousTFT_1,Gemini_2,3,3,3,1.0,1.0
Phase 2,197,SuspiciousTFT_1,Gemini_3,1,1,1,1.0,1.0
Phase 2,198,SuspiciousTFT_1,Gemini_4,2,2,2,1.0,1.0
Phase 2,199,SuspiciousTFT_2,SuspiciousTFT_3,2,2,2,1.0,1.0
Phase 2,200,SuspiciousTFT_2,SuspiciousTFT_4,1,1,1,1.0,1.0
Phase 2,201,SuspiciousTFT_2,Alternator_1,2,5,5,2.5,2.5
Phase 2,202,SuspiciousTFT_2,Alternator_2,1,5,0,5.0,0.0
Phase 2,203,SuspiciousTFT_2,Bayesian_1,2,5,5,2.5,2.5
Phase 2,204,SuspiciousTFT_2,Bayesian_2,1,5,0,5.0,0.0
Phase 2,205,SuspiciousTFT_2,OpenAI_1,1,5,0,5.0,0.0
Phase 2,206,SuspiciousTFT_2,OpenAI_2,1,5,0,5.0,0.0
Phase 2,207,SuspiciousTFT_2,Gemini_1,2,2,2,1.0,1.0
Phase 2,208,SuspiciousTFT_2,Gemini_2,1,1,1,1.0,1.0
Phase 2,209,SuspiciousTFT_2,Gemini_3,1,1,1,1.0,1.0
Phase 2,210,SuspiciousTFT_2,Gemini_4,1,1,1,1.0,1.0
Phase 2,211,SuspiciousTFT_3,SuspiciousTFT_4,1,1,1,1.0,1.0
Phase 2,212,SuspiciousTFT_3,Alternator_1,1,5,0,5.0,0.0
Phase 2,213,SuspiciousTFT_3,Alternator_2,1,5,0,5.0,0.0
Phase 2,214,SuspiciousTFT_3,Bayesian_1,1,5,0,5.0,0.0
Phase 2,215,SuspiciousTFT_3,Bayesian_2,1,5,0,5.0,0.0
Phase 2,216,SuspiciousTFT_3,OpenAI_1,1,5,0,5.0,0.0
Phase 2,217,SuspiciousTFT_3,OpenAI_2,1,5,0,5.0,0.0
Phase 2,218,SuspiciousTFT_3,Gemini_1,1,1,1,1.0,1.0
Phase 2,219,SuspiciousTFT_3,Gemini_2,1,1,1,1.0,1.0
Phase 2,220,SuspiciousTFT_3,Gemini_3,1,1,1,1.0,1.0
Phase 2,221,SuspiciousTFT_3,Gemini_4,2,2,2,1.0,1.0
Phase 2,222,SuspiciousTFT_4,Alternator_1,3,10,5,3.333,1.667
Phase 2,223,SuspiciousTFT_4,Alternator_2,1,5,0,5.0,0.0
Phase 2,224,SuspiciousTFT_4,Bayesian_1,1,5,0,5.0,0.0
Phase 2,225,SuspiciousTFT_4,Bayesian_2,1,5,0,5.0,0.0
Phase 2,226,SuspiciousTFT_4,OpenAI_1,1,5,0,5.0,0.0
Phase 2,227,SuspiciousTFT_4,OpenAI_2,1,5,0,5.0,0.0
Phase 2,228,SuspiciousTFT_4,Gemini_1,2,2,2,1.0,1.0
Phase 2,229,SuspiciousTFT_4,Gemini_2,1,1,1,1.0,1.0
Phase 2,230,SuspiciousTFT_4,Gemini_3,1,1,1,1.0,1.0
Phase 2,231,SuspiciousTFT_4,Gemini_4,2,2,2,1.0,1.0
Phase 2,232,Alternator_1,Alternator_2,1,3,3,3.0,3.0
Phase 2,233,Alternator_1,Bayesian_1,1,3,3,3.0,3.0
Phase 2,234,Alternator_1,Bayesian_2,1,3,3,3.0,3.0
Phase 2,235,Alternator_1,OpenAI_1,2,8,3,4.0,1.5
Phase 2,236,Alternator_1,OpenAI_2,1,3,3,3.0,3.0
Phase 2,237,Alternator_1,Gemini_1,1,0,5,0.0,5.0
Phase 2,238,Alternator_1,Gemini_2,2,4,4,2.0,2.0
Phase 2,239,Alternator_1,Gemini_3,2,1,6,0.5,3.0
Phase 2,240,Alternator_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,241,Alternator_2,Bayesian_1,1,3,3,3.0,3.0
Phase 2,242,Alternator_2,Bayesian_2,1,3,3,3.0,3.0
Phase 2,243,Alternator_2,OpenAI_1,1,3,3,3.0,3.0
Phase 2,244,Alternator_2,OpenAI_2,1,3,3,3.0,3.0
Phase 2,245,Alternator_2,Gemini_1,1,0,5,0.0,5.0
Phase 2,246,Alternator_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,247,Alternator_2,Gemini_3,2,1,6,0.5,3.0
Phase 2,248,Alternator_2,Gemini_4,2,1,6,0.5,3.0
Phase 2,249,Bayesian_1,Bayesian_2,2,6,6,3.0,3.0
Phase 2,250,Bayesian_1,OpenAI_1,1,3,3,3.0,3.0
Phase 2,251,Bayesian_1,OpenAI_2,1,3,3,3.0,3.0
Phase 2,252,Bayesian_1,Gemini_1,1,0,5,0.0,5.0
Phase 2,253,Bayesian_1,Gemini_2,1,0,5,0.0,5.0
Phase 2,254,Bayesian_1,Gemini_3,1,0,5,0.0,5.0
Phase 2,255,Bayesian_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,256,Bayesian_2,OpenAI_1,2,6,6,3.0,3.0
Phase 2,257,Bayesian_2,OpenAI_2,3,9,9,3.0,3.0
Phase 2,258,Bayesian_2,Gemini_1,1,0,5,0.0,5.0
Phase 2,259,Bayesian_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,260,Bayesian_2,Gemini_3,1,0,5,0.0,5.0
Phase 2,261,Bayesian_2,Gemini_4,1,0,5,0.0,5.0
Phase 2,262,OpenAI_1,OpenAI_2,1,3,3,3.0,3.0
Phase 2,263,OpenAI_1,Gemini_1,2,0,10,0.0,5.0
Phase 2,264,OpenAI_1,Gemini_2,2,1,6,0.5,3.0
Phase 2,265,OpenAI_1,Gemini_3,1,0,5,0.0,5.0
Phase 2,266,OpenAI_1,Gemini_4,1,0,5,0.0,5.0
Phase 2,267,OpenAI_2,Gemini_1,2,1,6,0.5,3.0
Phase 2,268,OpenAI_2,Gemini_2,1,0,5,0.0,5.0
Phase 2,269,OpenAI_2,Gemini_3,1,0,5,0.0,5.0
Phase 2,270,OpenAI_2,Gemini_4,1,0,5,0.0,5.0
Phase 2,271,Gemini_1,Gemini_2,3,3,3,1.0,1.0
Phase 2,272,Gemini_1,Gemini_3,1,1,1,1.0,1.0
Phase 2,273,Gemini_1,Gemini_4,2,2,2,1.0,1.0
Phase 2,274,Gemini_2,Gemini_3,1,1,1,1.0,1.0
Phase 2,275,Gemini_2,Gemini_4,1,1,1,1.0,1.0
Phase 2,276,Gemini_3,Gemini_4,1,1,1,1.0,1.0
Phase 3,1,GrimTrigger_1,GrimTrigger_2,1,3,3,3.0,3.0
Phase 3,2,GrimTrigger_1,WinStayLoseShift_1,2,6,6,3.0,3.0
Phase 3,3,GrimTrigger_1,Random_1,2,6,6,3.0,3.0
Phase 3,4,GrimTrigger_1,Random_2,1,3,3,3.0,3.0
Phase 3,5,GrimTrigger_1,SuspiciousTFT_1,1,0,5,0.0,5.0
Phase 3,6,GrimTrigger_1,SuspiciousTFT_2,1,0,5,0.0,5.0
Phase 3,7,GrimTrigger_1,SuspiciousTFT_3,1,0,5,0.0,5.0
Phase 3,8,GrimTrigger_1,SuspiciousTFT_4,1,0,5,0.0,5.0
Phase 3,9,GrimTrigger_1,SuspiciousTFT_5,3,6,6,2.0,2.0
Phase 3,10,GrimTrigger_1,SuspiciousTFT_6,1,0,5,0.0,5.0
Phase 3,11,GrimTrigger_1,SuspiciousTFT_7,1,0,5,0.0,5.0
Phase 3,12,GrimTrigger_1,Alternator_1,1,3,3,3.0,3.0
Phase 3,13,GrimTrigger_1,Alternator_2,1,3,3,3.0,3.0
Phase 3,14,GrimTrigger_1,Bayesian_1,1,3,3,3.0,3.0
Phase 3,15,GrimTrigger_1,Bayesian_2,1,3,3,3.0,3.0
Phase 3,16,GrimTrigger_1,Gemini_1,2,1,6,0.5,3.0
Phase 3,17,GrimTrigger_1,Gemini_2,1,0,5,0.0,5.0
Phase 3,18,GrimTrigger_1,Gemini_3,1,0,5,0.0,5.0
Phase 3,19,GrimTrigger_1,Gemini_4,1,0,5,0.0,5.0
Phase 3,20,GrimTrigger_1,Gemini_5,3,2,7,0.667,2.333
Phase 3,21,GrimTrigger_1,Gemini_6,1,0,5,0.0,5.0
Phase 3,22,GrimTrigger_1,Gemini_7,1,0,5,0.0,5.0
Phase 3,23,GrimTrigger_1,Gemini_8,1,0,5,0.0,5.0
Phase 3,24,GrimTrigger_2,WinStayLoseShift_1,1,3,3,3.0,3.0
